name,country,season_year,matches_won,matches_lost,titles,grand_slams,headshot
Stan Smith,USA,1978,37,19,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Stan_Smith_2009_US_Open_01.jpg/330px-Stan_Smith_2009_US_Open_01.jpg
Colin Dowdeswell,GBR,1978,18,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Colin_Dowdeswell_%281983%29.jpg/330px-Colin_Dowdeswell_%281983%29.jpg
Tim Gullikson,USA,1978,58,31,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Tim_Gullikson_%281978%29.jpg/330px-Tim_Gullikson_%281978%29.jpg
Zeljko Franulovic,CRO,1978,35,28,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Franulovic_%28Joegoslavi%C3%AB%29_in_aktie%2C_Bestanddeelnr_928-0573.jpg/330px-Franulovic_%28Joegoslavi%C3%AB%29_in_aktie%2C_Bestanddeelnr_928-0573.jpg
Erik Van Dillen,USA,1978,12,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Erik_Van_Dillen.jpg/330px-Erik_Van_Dillen.jpg
Patrice Dominguez,FRA,1978,12,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg/330px-Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg
Hank Pfister,USA,1978,43,26,0,0,https://upload.wikimedia.org/wikipedia/commons/f/f0/Hank_Pfister.jpg
Corrado Barazzutti,ITA,1978,55,29,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Tennis_Melkhuisje%2C_halve_finales_Barazzutti_in_actie_tegen_Carter%2C_Bestanddeelnr_929-8372.jpg/330px-Tennis_Melkhuisje%2C_halve_finales_Barazzutti_in_actie_tegen_Carter%2C_Bestanddeelnr_929-8372.jpg
Manuel Orantes,ESP,1978,48,19,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Manuel_Orantes_c1974.jpg/330px-Manuel_Orantes_c1974.jpg
Tom Okker,NED,1978,21,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Tom_Okker.jpg/330px-Tom_Okker.jpg
Adriano Panatta,ITA,1978,43,26,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg/330px-Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg
Vladimir Zednik,CZE,1978,22,21,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Vladimir_Zednik_1969.jpg/330px-Vladimir_Zednik_1969.jpg
Dick Crealy,AUS,1978,19,34,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Dick_Crealy_portrait.png/330px-Dick_Crealy_portrait.png
Balazs Taroczy,HUN,1978,50,19,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Bal%C3%A1zs_Tar%C3%B3czy_-_Hilversum_1981_%281%29.jpg/330px-Bal%C3%A1zs_Tar%C3%B3czy_-_Hilversum_1981_%281%29.jpg
Terry Moor,USA,1978,34,32,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Terry_Moor.jpg/330px-Terry_Moor.jpg
Rolf Gehring,GER,1978,16,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Rolf_Gehring_%281983%29.jpg/330px-Rolf_Gehring_%281983%29.jpg
Belus Prajoux,CHI,1978,12,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Belus_Prajoux_%281976%29.jpg/330px-Belus_Prajoux_%281976%29.jpg
Louk Sanders,NED,1978,12,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Nationale_overdekte_tenniskampioenschappen_in_Goirle_Louk_Sanders_%28kop%29%2C_Bestanddeelnr_929-5918.jpg/330px-Nationale_overdekte_tenniskampioenschappen_in_Goirle_Louk_Sanders_%28kop%29%2C_Bestanddeelnr_929-5918.jpg
Hans Gildemeister,CHI,1978,30,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Hans_Gildemeister_2_%28cropped%29.jpg/330px-Hans_Gildemeister_2_%28cropped%29.jpg
Patrick Proisy,FRA,1978,12,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg/330px-Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg
Peter Elter,GER,1978,12,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Tennis_Het_Melkhuisje_Peter_Elter_in_actie%2C_Bestanddeelnr_929-8365.jpg/330px-Tennis_Het_Melkhuisje_Peter_Elter_in_actie%2C_Bestanddeelnr_929-8365.jpg
Arthur Ashe,USA,1978,67,26,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Arthur_Ashe_%28cropped%29.jpg/330px-Arthur_Ashe_%28cropped%29.jpg
Jose Luis Clerc,ARG,1978,53,18,3,0,https://upload.wikimedia.org/wikipedia/commons/e/e0/Batata_1980_%28cropped%29.jpg
Ivan Lendl,USA,1978,9,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Ivan_Lendl_%28cropped%29.jpg/330px-Ivan_Lendl_%28cropped%29.jpg
Jan Kodes,CZE,1978,14,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Jan_Kode%C5%A1.JPG/330px-Jan_Kode%C5%A1.JPG
Gilles Moretton,FRA,1978,5,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Gilles_Moretton.jpg/330px-Gilles_Moretton.jpg
Francois Jauffret,FRA,1978,6,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Jaciffret_in_aktie%2C_Bestanddeelnr_928-0518.jpg/330px-Jaciffret_in_aktie%2C_Bestanddeelnr_928-0518.jpg
Yannick Noah,FRA,1978,24,15,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Yannick_Noah_%28cropped%29.jpg/330px-Yannick_Noah_%28cropped%29.jpg
Alvaro Fillol,CHI,1978,4,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Tennis_Melkhuisje_Chileen_Fielol_in_actie%2C_Bestanddeelnr_929-8291.jpg/330px-Tennis_Melkhuisje_Chileen_Fielol_in_actie%2C_Bestanddeelnr_929-8291.jpg
Guillermo Vilas,ARG,1978,62,9,7,1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Vilas-1975.jpg/330px-Vilas-1975.jpg
Onny Parun,NZL,1978,2,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Onny_Parun.jpg/330px-Onny_Parun.jpg
Vijay Amritraj,IND,1978,16,12,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/The_former_Tennis_player%2C_Shri_Vijay_Amritraj_calling_on_the_Minister_of_State_for_Youth_Affairs_and_Sports_%28IC%29%2C_Water_Resources%2C_River_Development_and_Ganga_Rejuvenation%2C_Shri_Vijay_Goel%2C_in_New_Delhi_on_April_11%2C_2017_%28cropped%29.jpg/330px-thumbnail.jpg
Angel Gimenez,ESP,1978,12,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Tenniskampioenschappen_Melkhuisje%2C_Gimenez_in_aktie%2C_Bestanddeelnr_928-6927.jpg/330px-Tenniskampioenschappen_Melkhuisje%2C_Gimenez_in_aktie%2C_Bestanddeelnr_928-6927.jpg
Ilie Nastase,ROU,1978,45,21,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Ilie_N%C4%83stase_2009_US_Open_02.jpg/330px-Ilie_N%C4%83stase_2009_US_Open_02.jpg
John Mcenroe,USA,1978,79,19,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/John_McEnroe_005.png/330px-John_McEnroe_005.png
Jaime Fillol,CHI,1978,35,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Jaime_Fillol_%281973%29.jpg/330px-Jaime_Fillol_%281973%29.jpg
Jiri Hrebec,CZE,1978,12,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Jiri_Hrebec_1981.jpg/330px-Jiri_Hrebec_1981.jpg
Geoff Masters,AUS,1978,21,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg/330px-Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg
Marty Riessen,USA,1978,11,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Marty_Riessen_1968.jpg/330px-Marty_Riessen_1968.jpg
Tony Roche,AUS,1978,18,12,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/TONY_ROCHE.jpg/330px-TONY_ROCHE.jpg
John Newcombe,AUS,1978,30,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/John_Newcombe_1968.jpg/330px-John_Newcombe_1968.jpg
Cliff Drysdale,RSA,1978,14,13,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/CliffDrysdale_%28cropped%29.jpg/330px-CliffDrysdale_%28cropped%29.jpg
Ken Rosewall,AUS,1978,19,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Ken_Rosewall_portrait.jpg/330px-Ken_Rosewall_portrait.jpg
John Mcenroe,USA,1979,96,15,10,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/John_McEnroe_005.png/330px-John_McEnroe_005.png
Gilles Moretton,FRA,1979,9,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Gilles_Moretton.jpg/330px-Gilles_Moretton.jpg
Onny Parun,NZL,1979,6,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Onny_Parun.jpg/330px-Onny_Parun.jpg
Antonio Zugarelli,ITA,1979,8,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Tonino_Zugarelli.jpg/330px-Tonino_Zugarelli.jpg
Zeljko Franulovic,CRO,1979,22,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Franulovic_%28Joegoslavi%C3%AB%29_in_aktie%2C_Bestanddeelnr_928-0573.jpg/330px-Franulovic_%28Joegoslavi%C3%AB%29_in_aktie%2C_Bestanddeelnr_928-0573.jpg
Paolo Bertolucci,ITA,1979,8,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Coppa_Davis_1976_-_Pietrangeli%2C_Bertolucci%2C_Panatta_e_Barazzutti.jpg/330px-Coppa_Davis_1976_-_Pietrangeli%2C_Bertolucci%2C_Panatta_e_Barazzutti.jpg
Jiri Hrebec,CZE,1979,7,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Jiri_Hrebec_1981.jpg/330px-Jiri_Hrebec_1981.jpg
Corrado Barazzutti,ITA,1979,48,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Tennis_Melkhuisje%2C_halve_finales_Barazzutti_in_actie_tegen_Carter%2C_Bestanddeelnr_929-8372.jpg/330px-Tennis_Melkhuisje%2C_halve_finales_Barazzutti_in_actie_tegen_Carter%2C_Bestanddeelnr_929-8372.jpg
Eddie Dibbs,USA,1979,64,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Eddie_Dibbs.jpg/330px-Eddie_Dibbs.jpg
Tim Gullikson,USA,1979,29,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Tim_Gullikson_%281978%29.jpg/330px-Tim_Gullikson_%281978%29.jpg
Marty Riessen,USA,1979,34,23,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bb/Marty_Riessen_1968.jpg/330px-Marty_Riessen_1968.jpg
Victor Pecci,PAR,1979,56,19,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Pecci_uit_Paraguay_in_aktie%2C_Bestanddeelnr_928-0539.jpg/330px-Pecci_uit_Paraguay_in_aktie%2C_Bestanddeelnr_928-0539.jpg
Stan Smith,USA,1979,43,19,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Stan_Smith_2009_US_Open_01.jpg/330px-Stan_Smith_2009_US_Open_01.jpg
Roscoe Tanner,USA,1979,61,20,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Roscoe_Tanner.jpg/330px-Roscoe_Tanner.jpg
Raul Ramirez,MEX,1979,33,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/ABN-tennistoernooi_in_Ahoy_te_Rotterdam%2C_Jimmy_Conners_aktie_tegen_Wilkison_17_maart_1981%2C_Bestanddeelnr_931-3785.jpg/330px-ABN-tennistoernooi_in_Ahoy_te_Rotterdam%2C_Jimmy_Conners_aktie_tegen_Wilkison_17_maart_1981%2C_Bestanddeelnr_931-3785.jpg
Colin Dibley,AUS,1979,18,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Colin_Dibley_%281977%29.jpg/330px-Colin_Dibley_%281977%29.jpg
Geoff Masters,AUS,1979,21,24,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg/330px-Internationale_Tenniskampioenschappen_Melkhuisje%2C_de_Australier_G_Masters_in_ak%2C_Bestanddeelnr_926-5593.jpg
Arthur Ashe,USA,1979,28,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Arthur_Ashe_%28cropped%29.jpg/330px-Arthur_Ashe_%28cropped%29.jpg
Hank Pfister,USA,1979,31,25,0,0,https://upload.wikimedia.org/wikipedia/commons/f/f0/Hank_Pfister.jpg
Colin Dowdeswell,GBR,1979,11,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Colin_Dowdeswell_%281983%29.jpg/330px-Colin_Dowdeswell_%281983%29.jpg
Jimmy Connors,USA,1979,73,13,7,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Jimmy_Conners_1994.jpg/330px-Jimmy_Conners_1994.jpg
Ilie Nastase,ROU,1979,31,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Ilie_N%C4%83stase_2009_US_Open_02.jpg/330px-Ilie_N%C4%83stase_2009_US_Open_02.jpg
Terry Moor,USA,1979,35,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Terry_Moor.jpg/330px-Terry_Moor.jpg
Vijay Amritraj,IND,1979,35,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/The_former_Tennis_player%2C_Shri_Vijay_Amritraj_calling_on_the_Minister_of_State_for_Youth_Affairs_and_Sports_%28IC%29%2C_Water_Resources%2C_River_Development_and_Ganga_Rejuvenation%2C_Shri_Vijay_Goel%2C_in_New_Delhi_on_April_11%2C_2017_%28cropped%29.jpg/330px-thumbnail.jpg
Tom Okker,NED,1979,21,18,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Tom_Okker.jpg/330px-Tom_Okker.jpg
Jaime Fillol,CHI,1979,22,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Jaime_Fillol_%281973%29.jpg/330px-Jaime_Fillol_%281973%29.jpg
John Sadri,USA,1979,27,23,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Sadri80_edit.jpg/330px-Sadri80_edit.jpg
Pat Dupre,USA,1979,47,31,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Pat_Du_Pre.jpg/330px-Pat_Du_Pre.jpg
Jose Higueras,ESP,1979,63,24,3,0,https://upload.wikimedia.org/wikipedia/commons/4/4f/Jose_Higueras_US_Open_%28cropped%29.JPG
Heinz Gunthardt,SUI,1979,32,25,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Tennis_finale_heren_enkel_Gunthardt_tegen_Taroczy_Melkhuisje_Hilversum_Gunthar%2C_Bestanddeelnr_931-6053.jpg/330px-Tennis_finale_heren_enkel_Gunthardt_tegen_Taroczy_Melkhuisje_Hilversum_Gunthar%2C_Bestanddeelnr_931-6053.jpg
Erik Van Dillen,USA,1979,9,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Erik_Van_Dillen.jpg/330px-Erik_Van_Dillen.jpg
Wojtek Fibak,POL,1979,62,23,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Winnaar_Fibak_uit_Polen_in_actie%2C_Bestanddeelnr_932-3751.jpg/330px-Winnaar_Fibak_uit_Polen_in_actie%2C_Bestanddeelnr_932-3751.jpg
Cliff Drysdale,RSA,1979,5,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/CliffDrysdale_%28cropped%29.jpg/330px-CliffDrysdale_%28cropped%29.jpg
Gene Mayer,USA,1979,54,25,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Gene_Mayer%2C_1979_%28cropped%29.jpg/330px-Gene_Mayer%2C_1979_%28cropped%29.jpg
Vitas Gerulaitis,USA,1979,67,20,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/ABN-tennistoernooi_in_Rotterdam_Vitas_Gerulaitis_in_actie%2C_Bestanddeelnr_929-6578.jpg/330px-ABN-tennistoernooi_in_Rotterdam_Vitas_Gerulaitis_in_actie%2C_Bestanddeelnr_929-6578.jpg
Guillermo Vilas,ARG,1979,72,24,4,1,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Vilas-1975.jpg/330px-Vilas-1975.jpg
Brad Drewett,AUS,1979,21,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Brad_Drewett.jpg/330px-Brad_Drewett.jpg
Bob Carmichael,AUS,1979,5,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Bob_Carmichael.jpg/330px-Bob_Carmichael.jpg
Vincent Van Patten,USA,1979,24,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Vincent_Van_Patten_2017.jpg/330px-Vincent_Van_Patten_2017.jpg
Jose Luis Clerc,ARG,1979,57,26,1,0,https://upload.wikimedia.org/wikipedia/commons/e/e0/Batata_1980_%28cropped%29.jpg
Kevin Curren,USA,1979,7,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Kevin_Curren_%281982%29.jpg/330px-Kevin_Curren_%281982%29.jpg
Paul Kronk,AUS,1979,10,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Kwartfinales_tennistoernooi_Melkhuisje%2C_Kronk_%28Australie%29_in_actie%2C_Bestanddeelnr_927-3360.jpg/330px-Kwartfinales_tennistoernooi_Melkhuisje%2C_Kronk_%28Australie%29_in_actie%2C_Bestanddeelnr_927-3360.jpg
Yannick Noah,FRA,1979,39,16,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Yannick_Noah_%28cropped%29.jpg/330px-Yannick_Noah_%28cropped%29.jpg
Patrice Dominguez,FRA,1979,17,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg/330px-Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg
Patrick Proisy,FRA,1979,14,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg/330px-Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg
Peter Elter,GER,1979,12,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Tennis_Het_Melkhuisje_Peter_Elter_in_actie%2C_Bestanddeelnr_929-8365.jpg/330px-Tennis_Het_Melkhuisje_Peter_Elter_in_actie%2C_Bestanddeelnr_929-8365.jpg
Balazs Taroczy,HUN,1979,42,23,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/Bal%C3%A1zs_Tar%C3%B3czy_-_Hilversum_1981_%281%29.jpg/330px-Bal%C3%A1zs_Tar%C3%B3czy_-_Hilversum_1981_%281%29.jpg
Angel Gimenez,ESP,1979,8,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Tenniskampioenschappen_Melkhuisje%2C_Gimenez_in_aktie%2C_Bestanddeelnr_928-6927.jpg/330px-Tenniskampioenschappen_Melkhuisje%2C_Gimenez_in_aktie%2C_Bestanddeelnr_928-6927.jpg
Louk Sanders,NED,1979,15,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Nationale_overdekte_tenniskampioenschappen_in_Goirle_Louk_Sanders_%28kop%29%2C_Bestanddeelnr_929-5918.jpg/330px-Nationale_overdekte_tenniskampioenschappen_in_Goirle_Louk_Sanders_%28kop%29%2C_Bestanddeelnr_929-5918.jpg
Ivan Lendl,USA,1979,41,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Ivan_Lendl_%28cropped%29.jpg/330px-Ivan_Lendl_%28cropped%29.jpg
Jan Kodes,CZE,1979,17,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Jan_Kode%C5%A1.JPG/330px-Jan_Kode%C5%A1.JPG
Andres Gomez,ECU,1979,12,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Andr%C3%A9s_G%C3%B3mez_Roland_Garros_2012.JPG/330px-Andr%C3%A9s_G%C3%B3mez_Roland_Garros_2012.JPG
Alvaro Fillol,CHI,1979,4,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Tennis_Melkhuisje_Chileen_Fielol_in_actie%2C_Bestanddeelnr_929-8291.jpg/330px-Tennis_Melkhuisje_Chileen_Fielol_in_actie%2C_Bestanddeelnr_929-8291.jpg
Hans Gildemeister,CHI,1979,35,12,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/12/Hans_Gildemeister_2_%28cropped%29.jpg/330px-Hans_Gildemeister_2_%28cropped%29.jpg
Ulrich Pinner,GER,1979,29,12,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Pinner_%28West-Duitsland%29_in_actie%2C_Bestanddeelnr_928-0574.jpg/330px-Pinner_%28West-Duitsland%29_in_actie%2C_Bestanddeelnr_928-0574.jpg
Rolf Gehring,GER,1979,16,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Rolf_Gehring_%281983%29.jpg/330px-Rolf_Gehring_%281983%29.jpg
Bjorn Borg,SWE,1979,85,7,13,2,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Bjorn_Borg_en_2014.jpg/330px-Bjorn_Borg_en_2014.jpg
Ramesh Krishnan,IND,1979,9,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/The_former_Tennis_players%2C_Shri_Ramanathan_Krishnan_and_Shri_Ramesh_Krishnan_called_on_the_Union_Minister_of_Youth_Affairs_and_Sports%2C_Dr._M.S._Gill%2C_in_New_Delhi_on_November_26%2C_2009.jpg/330px-thumbnail.jpg
Manuel Orantes,ESP,1979,37,19,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Manuel_Orantes_c1974.jpg/330px-Manuel_Orantes_c1974.jpg
Adriano Panatta,ITA,1979,34,20,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg/330px-Adriano_Panatta_-_Internazionali_d%27Italia_1976.jpg
Ismail El Shafei,EGY,1979,8,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Isamil_El_Shafei.jpg/330px-Isamil_El_Shafei.jpg
Jose Luis Clerc,ARG,1980,73,23,7,0,https://upload.wikimedia.org/wikipedia/commons/e/e0/Batata_1980_%28cropped%29.jpg
Onny Parun,NZL,1980,17,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Onny_Parun.jpg/330px-Onny_Parun.jpg
Patrick Proisy,FRA,1980,11,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg/330px-Internationale_tennistoernooi_Melkhuisje_finale_Patrick_Proisy_in_actie%2C_Bestanddeelnr_929-2710.jpg
Patrice Dominguez,FRA,1980,9,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg/330px-Festival_automobile_international_2012_-_Photocall_-_Patrice_Dominguez_-_005.jpg
Heinz Gunthardt,SUI,1980,41,22,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Tennis_finale_heren_enkel_Gunthardt_tegen_Taroczy_Melkhuisje_Hilversum_Gunthar%2C_Bestanddeelnr_931-6053.jpg/330px-Tennis_finale_heren_enkel_Gunthardt_tegen_Taroczy_Melkhuisje_Hilversum_Gunthar%2C_Bestanddeelnr_931-6053.jpg
Belus Prajoux,CHI,1980,8,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Belus_Prajoux_%281976%29.jpg/330px-Belus_Prajoux_%281976%29.jpg
Shlomo Glickstein,ISR,1980,38,30,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Flickr_-_Government_Press_Office_%28GPO%29_-_Shlomo_Glickstein.jpg/330px-Flickr_-_Government_Press_Office_%28GPO%29_-_Shlomo_Glickstein.jpg
Gilles Moretton,FRA,1980,8,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Gilles_Moretton.jpg/330px-Gilles_Moretton.jpg
Paul Kronk,AUS,1980,14,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Kwartfinales_tennistoernooi_Melkhuisje%2C_Kronk_%28Australie%29_in_actie%2C_Bestanddeelnr_927-3360.jpg/330px-Kwartfinales_tennistoernooi_Melkhuisje%2C_Kronk_%28Australie%29_in_actie%2C_Bestanddeelnr_927-3360.jpg
John Sadri,USA,1980,46,24,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Sadri80_edit.jpg/330px-Sadri80_edit.jpg
Vincent Van Patten,USA,1980,22,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Vincent_Van_Patten_2017.jpg/330px-Vincent_Van_Patten_2017.jpg
Colin Dibley,AUS,1980,17,22,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Colin_Dibley_%281977%29.jpg/330px-Colin_Dibley_%281977%29.jpg
Mel Purcell,USA,1980,19,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Mel_Purcell.jpg/330px-Mel_Purcell.jpg
Hank Pfister,USA,1980,18,24,0,0,https://upload.wikimedia.org/wikipedia/commons/f/f0/Hank_Pfister.jpg
