name,country,season_year,matches_won,matches_lost,titles,grand_slams,headshot
Amanda Coetzer,RSA,1991,15,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Amanda_Coetzer_French_Open_2000_%28cropped%29_%28cropped%29.jpg/330px-Amanda_Coetzer_French_Open_2000_%28cropped%29_%28cropped%29.jpg
Sandrine Testud,FRA,1991,8,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/TESTUD_Sandrine.jpg/330px-TESTUD_Sandrine.jpg
Martina Navratilova,USA,1991,53,9,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Martina_Navratilova_Eastbourne_2011.jpg/330px-Martina_Navratilova_Eastbourne_2011.jpg
Steffi Graf,GER,1992,71,7,8,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Steffi_Graf_in_Hamburg_2010_%28cropped%29.jpg/330px-Steffi_Graf_in_Hamburg_2010_%28cropped%29.jpg
Magdalena Maleeva,BUL,1992,32,15,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Fed_Cup_Group_I_2011_Europe_Africa_day_3_Magdalena_Maleeva_002_%28cropped%29.jpg/330px-Fed_Cup_Group_I_2011_Europe_Africa_day_3_Magdalena_Maleeva_002_%28cropped%29.jpg
Kimiko Date Krumm,JPN,1992,29,14,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Kimiko_Date_Krumm_2010_Toray_Pan_Pacific_Open.jpg/330px-Kimiko_Date_Krumm_2010_Toray_Pan_Pacific_Open.jpg
Sabine Appelmans,BEL,1992,30,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Sabine_appelmans-1506516326.JPG/330px-Sabine_appelmans-1506516326.JPG
Mary Joe Fernandez,USA,1992,51,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Mary_Joe_Fernandez_2009_US_Open_01.jpg/330px-Mary_Joe_Fernandez_2009_US_Open_01.jpg
Natalia Zvereva,BLR,1992,34,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Natasha_Zvereva_2010.jpg/330px-Natasha_Zvereva_2010.jpg
Jana Novotna,CZE,1992,38,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Jana_Novotna_1996.jpg/330px-Jana_Novotna_1996.jpg
Helena Sukova,CZE,1992,41,16,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Helena_Sukov%C3%A1_%28Wimbledon_2009%29.jpg/330px-Helena_Sukov%C3%A1_%28Wimbledon_2009%29.jpg
Raffaella Reggi Concato,ITA,1992,14,13,0,0,https://upload.wikimedia.org/wikipedia/commons/f/f4/Reggi_raffaella_nel_1981.jpg
Manuela Maleeva Fragniere,SUI,1992,37,13,1,0,https://upload.wikimedia.org/wikipedia/commons/1/1d/Manuela_Maleeva.jpg
Anke Huber,GER,1992,36,16,0,0,https://upload.wikimedia.org/wikipedia/commons/a/a0/Anke_Huber.JPG
Katarzyna Nowak,POL,1992,8,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Katarzyna_Nowak_w_roli_komentatorki_%28cropped%29.jpg/330px-Katarzyna_Nowak_w_roli_komentatorki_%28cropped%29.jpg
Mary Pierce,FRA,1992,34,11,3,0,https://upload.wikimedia.org/wikipedia/commons/d/dd/Mary_Pierce.JPG
Yayuk Basuki,INA,1992,18,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Yayuk_Basuki.jpg/330px-Yayuk_Basuki.jpg
Mercedes Paz,ARG,1992,11,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/2021_Billie_Jean_King_Cup_Playoffs_%E2%80%93_Argentina_vs_Kazakhstan_%2861%29_%28cropped%29.jpg/330px-2021_Billie_Jean_King_Cup_Playoffs_%E2%80%93_Argentina_vs_Kazakhstan_%2861%29_%28cropped%29.jpg
Patricia Tarabini,ARG,1992,8,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Patricia_Tarabini_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Patricia_Tarabini_%282025_DC_Open%29_01_%28cropped%29.jpg
Jennifer Capriati,USA,1992,35,11,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Jennifer_Capriati_Wimbledon_2004.jpg/330px-Jennifer_Capriati_Wimbledon_2004.jpg
Conchita Martinez,ESP,1992,50,19,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Conchita_Mart%C3%ADnez_at_the_2010_US_Open_02_%28cropped%29.jpg/330px-Conchita_Mart%C3%ADnez_at_the_2010_US_Open_02_%28cropped%29.jpg
Amanda Coetzer,RSA,1992,44,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Amanda_Coetzer_French_Open_2000_%28cropped%29_%28cropped%29.jpg/330px-Amanda_Coetzer_French_Open_2000_%28cropped%29_%28cropped%29.jpg
Zina Garrison,USA,1992,36,20,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Zina_Garrison.jpg/330px-Zina_Garrison.jpg
Nathalie Tauziat,FRA,1992,41,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Fed_Cup_Final_2016_FRA_vs_CZE_PPP_3181_%2831063120255%29_%28Tauziat%29.jpg/330px-Fed_Cup_Final_2016_FRA_vs_CZE_PPP_3181_%2831063120255%29_%28Tauziat%29.jpg
Barbara Rittner,GER,1992,25,16,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/N%C3%BCrnberger_Versicherungscup_2014_-_Barbara_Rittner.JPG/330px-N%C3%BCrnberger_Versicherungscup_2014_-_Barbara_Rittner.JPG
Arantxa Sanchez Vicario,ESP,1992,67,17,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Arantxa_S%C3%A1nchez_Vicario_in_2016_%28cropped%29.jpg/330px-Arantxa_S%C3%A1nchez_Vicario_in_2016_%28cropped%29.jpg
Monica Seles,USA,1992,70,5,10,3,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Monica_Seles_1999.jpg/330px-Monica_Seles_1999.jpg
Chanda Rubin,USA,1992,10,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Chanda_Rubin_%28USA%29_%2821607419076%29_%28cropped%29.jpg/330px-Chanda_Rubin_%28USA%29_%2821607419076%29_%28cropped%29.jpg
Rennae Stubbs,AUS,1992,10,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Hylaworks_BOWS_Step%26Repeat-113_%28cropped%29.jpg/330px-Hylaworks_BOWS_Step%26Repeat-113_%28cropped%29.jpg
Rika Hiraki,JPN,1992,8,15,0,0,https://upload.wikimedia.org/wikipedia/commons/b/bb/Rika1_crop.jpg
Sandrine Testud,FRA,1992,11,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/TESTUD_Sandrine.jpg/330px-TESTUD_Sandrine.jpg
Jo Durie,GBR,1992,14,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Jo_Durie_doubles_Wimbledon_2004.jpg/330px-Jo_Durie_doubles_Wimbledon_2004.jpg
Gigi Fernandez,USA,1992,25,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Gigi_Fern%C3%A1ndez_2009_US_Open_02_%28cropped%29.jpg/330px-Gigi_Fern%C3%A1ndez_2009_US_Open_02_%28cropped%29.jpg
Katrina Adams,USA,1992,6,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Katrina_Adams.jpg/330px-Katrina_Adams.jpg
Pam Shriver,USA,1992,25,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Pam_Shriver_interviewing_Sabalenka_%282023_US_Open%29_06_%28cropped%29.jpg/330px-Pam_Shriver_interviewing_Sabalenka_%282023_US_Open%29_06_%28cropped%29.jpg
Claudia Kohde Kilsch,GER,1992,11,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Claudia_Kohde-Kilsch_2012-03-16_%28cropped%29.JPG/330px-Claudia_Kohde-Kilsch_2012-03-16_%28cropped%29.JPG
Gabriela Sabatini,ARG,1992,65,12,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Gabriela_Sabatini_US_Embassy_in_Argentina_cropped.jpg/330px-Gabriela_Sabatini_US_Embassy_in_Argentina_cropped.jpg
Dominique Monami,BEL,1992,9,16,0,0,https://upload.wikimedia.org/wikipedia/commons/7/74/Dominique_Van_Roost.JPG
Amy Frazier,USA,1992,33,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Amy_Frazier.jpg/330px-Amy_Frazier.jpg
Elena Brioukhovets,UKR,1992,7,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%91%D1%80%D1%8E%D1%85%D0%BE%D0%B2%D0%B5%D1%86.jpg/330px-%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%91%D1%80%D1%8E%D1%85%D0%BE%D0%B2%D0%B5%D1%86.jpg
Petra Langrova,TCH,1992,8,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Petra_%C4%8Cerno%C5%A1kov%C3%A1_2016.jpg/330px-Petra_%C4%8Cerno%C5%A1kov%C3%A1_2016.jpg
Kathy Rinaldi Stunkel,USA,1992,10,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Kathy_Rinaldi.jpg/330px-Kathy_Rinaldi.jpg
Shi Ting Wang,TPE,1992,15,14,0,0,https://upload.wikimedia.org/wikipedia/commons/9/9f/%E5%82%91%E5%87%BA%E9%81%8B%E5%8B%95%E5%93%A1%E7%8D%8E_%E7%8E%8B%E6%80%9D%E5%A9%B7.jpg
Martina Navratilova,USA,1992,38,8,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Martina_Navratilova_Eastbourne_2011.jpg/330px-Martina_Navratilova_Eastbourne_2011.jpg
Miriam Oremans,NED,1992,8,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Miriam_Oremans.JPG/330px-Miriam_Oremans.JPG
Andrea Temesvari,HUN,1992,12,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Andrea_Temesvari_RG_2011.jpg/330px-Andrea_Temesvari_RG_2011.jpg
Monica Seles,USA,1993,17,2,2,1,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Monica_Seles_1999.jpg/330px-Monica_Seles_1999.jpg
Rika Hiraki,JPN,1993,8,18,0,0,https://upload.wikimedia.org/wikipedia/commons/b/bb/Rika1_crop.jpg
Nathalie Tauziat,FRA,1993,44,19,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Fed_Cup_Final_2016_FRA_vs_CZE_PPP_3181_%2831063120255%29_%28Tauziat%29.jpg/330px-Fed_Cup_Final_2016_FRA_vs_CZE_PPP_3181_%2831063120255%29_%28Tauziat%29.jpg
Zina Garrison,USA,1993,43,19,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Zina_Garrison.jpg/330px-Zina_Garrison.jpg
Amanda Coetzer,RSA,1993,43,19,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Amanda_Coetzer_French_Open_2000_%28cropped%29_%28cropped%29.jpg/330px-Amanda_Coetzer_French_Open_2000_%28cropped%29_%28cropped%29.jpg
Miriam Oremans,NED,1993,30,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Miriam_Oremans.JPG/330px-Miriam_Oremans.JPG
Amy Frazier,USA,1993,10,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Amy_Frazier.jpg/330px-Amy_Frazier.jpg
Conchita Martinez,ESP,1993,71,13,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Conchita_Mart%C3%ADnez_at_the_2010_US_Open_02_%28cropped%29.jpg/330px-Conchita_Mart%C3%ADnez_at_the_2010_US_Open_02_%28cropped%29.jpg
Gabriela Sabatini,ARG,1993,51,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Gabriela_Sabatini_US_Embassy_in_Argentina_cropped.jpg/330px-Gabriela_Sabatini_US_Embassy_in_Argentina_cropped.jpg
Chanda Rubin,USA,1993,15,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Chanda_Rubin_%28USA%29_%2821607419076%29_%28cropped%29.jpg/330px-Chanda_Rubin_%28USA%29_%2821607419076%29_%28cropped%29.jpg
Sabine Appelmans,BEL,1993,21,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Sabine_appelmans-1506516326.JPG/330px-Sabine_appelmans-1506516326.JPG
Michelle Jaggard Lai,AUS,1993,16,21,0,0,https://upload.wikimedia.org/wikipedia/commons/8/82/Michelle_Jaggard-Lai_Jan_1994.jpg
Mary Pierce,FRA,1993,38,15,1,0,https://upload.wikimedia.org/wikipedia/commons/d/dd/Mary_Pierce.JPG
Kimiko Date Krumm,JPN,1993,25,11,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Kimiko_Date_Krumm_2010_Toray_Pan_Pacific_Open.jpg/330px-Kimiko_Date_Krumm_2010_Toray_Pan_Pacific_Open.jpg
Elena Brioukhovets,UKR,1993,7,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%91%D1%80%D1%8E%D1%85%D0%BE%D0%B2%D0%B5%D1%86.jpg/330px-%D0%95%D0%BB%D0%B5%D0%BD%D0%B0_%D0%91%D1%80%D1%8E%D1%85%D0%BE%D0%B2%D0%B5%D1%86.jpg
Lindsay Davenport,USA,1993,33,16,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Davenport_2013_%28cropped%29.jpg/330px-Davenport_2013_%28cropped%29.jpg
Patricia Tarabini,ARG,1993,12,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Patricia_Tarabini_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Patricia_Tarabini_%282025_DC_Open%29_01_%28cropped%29.jpg
Gigi Fernandez,USA,1993,17,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Gigi_Fern%C3%A1ndez_2009_US_Open_02_%28cropped%29.jpg/330px-Gigi_Fern%C3%A1ndez_2009_US_Open_02_%28cropped%29.jpg
Jana Novotna,CZE,1993,47,17,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Jana_Novotna_1996.jpg/330px-Jana_Novotna_1996.jpg
Sandrine Testud,FRA,1993,11,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/TESTUD_Sandrine.jpg/330px-TESTUD_Sandrine.jpg
Mary Joe Fernandez,USA,1993,34,13,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Mary_Joe_Fernandez_2009_US_Open_01.jpg/330px-Mary_Joe_Fernandez_2009_US_Open_01.jpg
Shi Ting Wang,TPE,1993,21,9,2,0,https://upload.wikimedia.org/wikipedia/commons/9/9f/%E5%82%91%E5%87%BA%E9%81%8B%E5%8B%95%E5%93%A1%E7%8D%8E_%E7%8E%8B%E6%80%9D%E5%A9%B7.jpg
Manuela Maleeva Fragniere,SUI,1993,36,16,2,0,https://upload.wikimedia.org/wikipedia/commons/1/1d/Manuela_Maleeva.jpg
Anke Huber,GER,1993,42,15,1,0,https://upload.wikimedia.org/wikipedia/commons/a/a0/Anke_Huber.JPG
Kathy Rinaldi Stunkel,USA,1993,12,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Kathy_Rinaldi.jpg/330px-Kathy_Rinaldi.jpg
Andrea Temesvari,HUN,1993,5,20,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Andrea_Temesvari_RG_2011.jpg/330px-Andrea_Temesvari_RG_2011.jpg
Rennae Stubbs,AUS,1993,5,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Hylaworks_BOWS_Step%26Repeat-113_%28cropped%29.jpg/330px-Hylaworks_BOWS_Step%26Repeat-113_%28cropped%29.jpg
Arantxa Sanchez Vicario,ESP,1993,77,14,4,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Arantxa_S%C3%A1nchez_Vicario_in_2016_%28cropped%29.jpg/330px-Arantxa_S%C3%A1nchez_Vicario_in_2016_%28cropped%29.jpg
Jennifer Capriati,USA,1993,30,11,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Jennifer_Capriati_Wimbledon_2004.jpg/330px-Jennifer_Capriati_Wimbledon_2004.jpg
Natalia Zvereva,BLR,1993,37,19,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Natasha_Zvereva_2010.jpg/330px-Natasha_Zvereva_2010.jpg
Yayuk Basuki,INA,1993,23,17,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Yayuk_Basuki.jpg/330px-Yayuk_Basuki.jpg
Barbara Rittner,GER,1993,25,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/N%C3%BCrnberger_Versicherungscup_2014_-_Barbara_Rittner.JPG/330px-N%C3%BCrnberger_Versicherungscup_2014_-_Barbara_Rittner.JPG
Dominique Monami,BEL,1993,20,14,0,0,https://upload.wikimedia.org/wikipedia/commons/7/74/Dominique_Van_Roost.JPG
Magdalena Maleeva,BUL,1993,38,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Fed_Cup_Group_I_2011_Europe_Africa_day_3_Magdalena_Maleeva_002_%28cropped%29.jpg/330px-Fed_Cup_Group_I_2011_Europe_Africa_day_3_Magdalena_Maleeva_002_%28cropped%29.jpg
Petra Langrova,TCH,1993,7,11,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Petra_%C4%8Cerno%C5%A1kov%C3%A1_2016.jpg/330px-Petra_%C4%8Cerno%C5%A1kov%C3%A1_2016.jpg
Pam Shriver,USA,1993,14,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Pam_Shriver_interviewing_Sabalenka_%282023_US_Open%29_06_%28cropped%29.jpg/330px-Pam_Shriver_interviewing_Sabalenka_%282023_US_Open%29_06_%28cropped%29.jpg
Steffi Graf,GER,1993,77,6,10,3,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Steffi_Graf_in_Hamburg_2010_%28cropped%29.jpg/330px-Steffi_Graf_in_Hamburg_2010_%28cropped%29.jpg
Iva Majoli,CRO,1993,15,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Iva_Majoli.JPG/330px-Iva_Majoli.JPG
Kristie Boogert,NED,1993,8,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Kristie_Boogert.JPG/330px-Kristie_Boogert.JPG
Maria Jose Gaidano,ARG,1993,8,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Mar%C3%ADa_Jos%C3%A9_Gaidano.JPG/330px-Mar%C3%ADa_Jos%C3%A9_Gaidano.JPG
Tatiana Ignatieva,BLR,1993,5,11,0,0,https://upload.wikimedia.org/wikipedia/commons/9/9d/Tatiana_Ignatieva_WTA_German_Open_1994.jpg
Ruxandra Dragomir Ilie,ROU,1993,14,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Ruxandra_Dragomir_at_the_2011_BCR_Open_Romania_Ladies.jpg/330px-Ruxandra_Dragomir_at_the_2011_BCR_Open_Romania_Ladies.jpg
Lisa Raymond,USA,1993,13,12,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Lisa-Raymond-6109424689_%28cropped2%29.jpg/330px-Lisa-Raymond-6109424689_%28cropped2%29.jpg
Jo Durie,GBR,1993,4,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Jo_Durie_doubles_Wimbledon_2004.jpg/330px-Jo_Durie_doubles_Wimbledon_2004.jpg
Helena Sukova,CZE,1993,26,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Helena_Sukov%C3%A1_%28Wimbledon_2009%29.jpg/330px-Helena_Sukov%C3%A1_%28Wimbledon_2009%29.jpg
Martina Navratilova,USA,1993,46,8,5,0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Martina_Navratilova_Eastbourne_2011.jpg/330px-Martina_Navratilova_Eastbourne_2011.jpg
Rossana De Los Rios,PAR,1993,8,9,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Rossana_de_los_Rios_hitting_ball_Albuquerque_2008.jpg/330px-Rossana_de_los_Rios_hitting_ball_Albuquerque_2008.jpg
Virginia Ruano Pascual,ESP,1993,6,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Virginia_Ruano_Pascual-2009-Sep-06.jpg/330px-Virginia_Ruano_Pascual-2009-Sep-06.jpg
Elena Likhovtseva,RUS,1993,11,8,1,0,https://upload.wikimedia.org/wikipedia/commons/0/05/Elena_Likhovtseva.jpg
Steffi Graf,GER,1994,58,6,7,1,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Steffi_Graf_in_Hamburg_2010_%28cropped%29.jpg/330px-Steffi_Graf_in_Hamburg_2010_%28cropped%29.jpg
Pam Shriver,USA,1994,13,16,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Pam_Shriver_interviewing_Sabalenka_%282023_US_Open%29_06_%28cropped%29.jpg/330px-Pam_Shriver_interviewing_Sabalenka_%282023_US_Open%29_06_%28cropped%29.jpg
Barbara Rittner,GER,1994,25,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/N%C3%BCrnberger_Versicherungscup_2014_-_Barbara_Rittner.JPG/330px-N%C3%BCrnberger_Versicherungscup_2014_-_Barbara_Rittner.JPG
Sandrine Testud,FRA,1994,10,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/TESTUD_Sandrine.jpg/330px-TESTUD_Sandrine.jpg
Lisa Raymond,USA,1994,19,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Lisa-Raymond-6109424689_%28cropped2%29.jpg/330px-Lisa-Raymond-6109424689_%28cropped2%29.jpg
Miriam Oremans,NED,1994,16,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Miriam_Oremans.JPG/330px-Miriam_Oremans.JPG
Dominique Monami,BEL,1994,11,17,0,0,https://upload.wikimedia.org/wikipedia/commons/7/74/Dominique_Van_Roost.JPG
Helena Sukova,CZE,1994,21,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Helena_Sukov%C3%A1_%28Wimbledon_2009%29.jpg/330px-Helena_Sukov%C3%A1_%28Wimbledon_2009%29.jpg
Lindsay Davenport,USA,1994,48,16,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Davenport_2013_%28cropped%29.jpg/330px-Davenport_2013_%28cropped%29.jpg
Petra Langrova,TCH,1994,5,10,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Petra_%C4%8Cerno%C5%A1kov%C3%A1_2016.jpg/330px-Petra_%C4%8Cerno%C5%A1kov%C3%A1_2016.jpg
Mary Joe Fernandez,USA,1994,25,10,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Mary_Joe_Fernandez_2009_US_Open_01.jpg/330px-Mary_Joe_Fernandez_2009_US_Open_01.jpg
Conchita Martinez,ESP,1994,55,15,4,1,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Conchita_Mart%C3%ADnez_at_the_2010_US_Open_02_%28cropped%29.jpg/330px-Conchita_Mart%C3%ADnez_at_the_2010_US_Open_02_%28cropped%29.jpg
Natalia Zvereva,BLR,1994,34,12,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Natasha_Zvereva_2010.jpg/330px-Natasha_Zvereva_2010.jpg
Amy Frazier,USA,1994,28,15,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Amy_Frazier.jpg/330px-Amy_Frazier.jpg
Janette Husarova,SVK,1994,7,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/Husarova_RG13_%2814%29_%289379642156%29.jpg/330px-Husarova_RG13_%2814%29_%289379642156%29.jpg
Chanda Rubin,USA,1994,28,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Chanda_Rubin_%28USA%29_%2821607419076%29_%28cropped%29.jpg/330px-Chanda_Rubin_%28USA%29_%2821607419076%29_%28cropped%29.jpg
Amanda Coetzer,RSA,1994,38,19,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Amanda_Coetzer_French_Open_2000_%28cropped%29_%28cropped%29.jpg/330px-Amanda_Coetzer_French_Open_2000_%28cropped%29_%28cropped%29.jpg
Kimiko Date Krumm,JPN,1994,33,14,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Kimiko_Date_Krumm_2010_Toray_Pan_Pacific_Open.jpg/330px-Kimiko_Date_Krumm_2010_Toray_Pan_Pacific_Open.jpg
Kristie Boogert,NED,1994,17,18,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Kristie_Boogert.JPG/330px-Kristie_Boogert.JPG
Anke Huber,GER,1994,41,17,3,0,https://upload.wikimedia.org/wikipedia/commons/a/a0/Anke_Huber.JPG
Jana Novotna,CZE,1994,43,11,3,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Jana_Novotna_1996.jpg/330px-Jana_Novotna_1996.jpg
Caroline Vis,NED,1994,3,13,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Caroline_Vis.jpg/330px-Caroline_Vis.jpg
Gigi Fernandez,USA,1994,17,17,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Gigi_Fern%C3%A1ndez_2009_US_Open_02_%28cropped%29.jpg/330px-Gigi_Fern%C3%A1ndez_2009_US_Open_02_%28cropped%29.jpg
Yayuk Basuki,INA,1994,23,14,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Yayuk_Basuki.jpg/330px-Yayuk_Basuki.jpg
Nathalie Tauziat,FRA,1994,29,21,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Fed_Cup_Final_2016_FRA_vs_CZE_PPP_3181_%2831063120255%29_%28Tauziat%29.jpg/330px-Fed_Cup_Final_2016_FRA_vs_CZE_PPP_3181_%2831063120255%29_%28Tauziat%29.jpg
Mary Pierce,FRA,1994,45,18,0,0,https://upload.wikimedia.org/wikipedia/commons/d/dd/Mary_Pierce.JPG
Sabine Appelmans,BEL,1994,33,16,2,0,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Sabine_appelmans-1506516326.JPG/330px-Sabine_appelmans-1506516326.JPG
Maria Jose Gaidano,ARG,1994,4,14,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Mar%C3%ADa_Jos%C3%A9_Gaidano.JPG/330px-Mar%C3%ADa_Jos%C3%A9_Gaidano.JPG
Gabriela Sabatini,ARG,1994,42,17,1,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Gabriela_Sabatini_US_Embassy_in_Argentina_cropped.jpg/330px-Gabriela_Sabatini_US_Embassy_in_Argentina_cropped.jpg
Patricia Tarabini,ARG,1994,7,15,0,0,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Patricia_Tarabini_%282025_DC_Open%29_01_%28cropped%29.jpg/330px-Patricia_Tarabini_%282025_DC_Open%29_01_%28cropped%29.jpg
